step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct,eval_fresh
1,0.7074057683348656,6.666666666666667e-06,1.7071232795715332,nan,nan,nan,0
2,0.701746940612793,1.3333333333333333e-05,2.8951315879821777,nan,nan,nan,0
3,0.6902895197272301,2e-05,4.088239669799805,nan,nan,nan,0
4,0.6764032542705536,2.6666666666666667e-05,5.276930093765259,nan,nan,nan,0
5,0.6608887538313866,3.3333333333333335e-05,6.464773416519165,nan,nan,nan,0
6,0.6400879099965096,4e-05,7.653724670410156,nan,nan,nan,0
7,0.6252790167927742,4.6666666666666665e-05,8.841558456420898,nan,nan,nan,0
8,0.6082703843712807,5.333333333333333e-05,10.030130863189697,nan,nan,nan,0
9,0.6119471564888954,6.000000000000001e-05,11.21519923210144,nan,nan,nan,0
10,0.5892560333013535,6.666666666666667e-05,12.42052698135376,nan,nan,nan,0
11,0.6002392694354057,7.333333333333333e-05,13.63242793083191,nan,nan,nan,0
12,0.610666386783123,8e-05,14.816514253616333,nan,nan,nan,0
13,0.5983949452638626,8.666666666666668e-05,16.00633192062378,nan,nan,nan,0
14,0.566698431968689,9.333333333333333e-05,17.191652297973633,nan,nan,nan,0
15,0.5994672998785973,0.0001,18.376094579696655,nan,nan,nan,0
16,0.5956865847110748,0.00010666666666666667,19.56291127204895,nan,nan,nan,0
17,0.5235752202570438,0.00011333333333333334,20.748322010040283,nan,nan,nan,0
18,0.6005878373980522,0.00012000000000000002,21.934886932373047,nan,nan,nan,0
19,0.6084909662604332,0.00012666666666666666,23.120155334472656,nan,nan,nan,0
20,0.5958442315459251,0.00013333333333333334,24.304856777191162,nan,nan,nan,0
21,0.5774883925914764,0.00014000000000000001,25.487847805023193,nan,nan,nan,0
22,0.5940595045685768,0.00014666666666666666,26.672009468078613,nan,nan,nan,0
23,0.5694136396050453,0.00015333333333333334,27.85489249229431,nan,nan,nan,0
24,0.5715445950627327,0.00016,29.037362813949585,nan,nan,nan,0
25,0.5857766680419445,0.00016666666666666666,30.2228524684906,nan,nan,nan,0
26,0.5632815286517143,0.00017333333333333336,31.405399322509766,nan,nan,nan,0
27,0.6128053665161133,0.00018,32.639012813568115,nan,nan,nan,0
28,0.618525430560112,0.00018666666666666666,33.84084486961365,nan,nan,nan,0
29,0.5648409016430378,0.00019333333333333336,35.026251792907715,nan,nan,nan,0
30,0.5724618136882782,0.0002,36.20789980888367,nan,nan,nan,0
31,0.5487772189080715,0.0002,37.39160108566284,nan,nan,nan,0
32,0.584822840988636,0.00019999324857499217,38.57732033729553,nan,nan,nan,0
33,0.5735980831086636,0.0001999729952208119,39.76003646850586,nan,nan,nan,0
34,0.560025330632925,0.0001999392426998633,40.944061040878296,nan,nan,nan,0
35,0.5531469956040382,0.0001998919956157345,42.12737512588501,nan,nan,nan,0
36,0.5620435141026974,0.00019983126041256982,43.31133198738098,nan,nan,nan,0
37,0.5543583668768406,0.00019975704537419093,44.49340319633484,nan,nan,nan,0
38,0.5899206735193729,0.00019966936062296682,45.67687392234802,nan,nan,nan,0
39,0.561247281730175,0.00019956821811843327,46.85777258872986,nan,nan,nan,0
40,0.5927052311599255,0.0001994536316556617,48.03970742225647,nan,nan,nan,0
41,0.579269390553236,0.0001993256168633776,49.222036838531494,nan,nan,nan,0
42,0.5956731215119362,0.0001991841912018288,50.40564584732056,nan,nan,nan,0
43,0.5711197853088379,0.00019902937396040416,51.58943319320679,nan,nan,nan,0
44,0.6079312190413475,0.0001988611862550026,52.77224040031433,nan,nan,nan,0
45,0.5498568080365658,0.00019867965102515298,53.95712733268738,nan,nan,nan,0
46,0.5877837091684341,0.00019848479303088547,55.13706851005554,nan,nan,nan,0
47,0.5673763602972031,0.00019827663884935425,56.317280530929565,nan,nan,nan,0
48,0.5250081494450569,0.00019805521687121287,57.496034383773804,nan,nan,nan,0
49,0.5665718764066696,0.00019782055729674166,58.67373085021973,nan,nan,nan,0
50,0.5458035618066788,0.00019757269213172894,59.85275316238403,nan,nan,nan,0
51,0.5303837582468987,0.00019731165518310548,61.03228282928467,nan,nan,nan,0
52,0.587731122970581,0.00019703748205433357,62.2182719707489,nan,nan,nan,0
53,0.5989469215273857,0.00019675021014055094,63.403430700302124,nan,nan,nan,0
54,0.5788788720965385,0.00019644987862347038,64.58652305603027,nan,nan,nan,0
55,0.5620410703122616,0.00019613652846603563,65.76976013183594,nan,nan,nan,0
56,0.5592732317745686,0.0001958102024068343,66.95323324203491,nan,nan,nan,0
57,0.6231347322463989,0.00019547094495426883,68.13727951049805,nan,nan,nan,0
58,0.5847852304577827,0.00019511880238048563,69.32187938690186,nan,nan,nan,0
59,0.5688647218048573,0.00019475382271506408,70.50764966011047,nan,nan,nan,0
60,0.5422178022563457,0.00019437605573846556,71.69240617752075,nan,nan,nan,0
61,0.563835859298706,0.00019398555297524392,72.87667155265808,nan,nan,nan,0
62,0.5879629105329514,0.00019358236768701777,74.06265950202942,nan,nan,nan,0
63,0.5964235812425613,0.00019316655486520601,75.24715995788574,nan,nan,nan,0
64,0.5883863046765327,0.00019273817122352757,76.43179512023926,nan,nan,nan,0
65,0.5226764716207981,0.00019229727519026586,77.61661529541016,nan,nan,nan,0
66,0.5786307714879513,0.00019184392690029979,78.79892420768738,nan,nan,nan,0
67,0.541205532848835,0.00019137818818690174,79.98444652557373,nan,nan,nan,0
68,0.5514842383563519,0.0001909001225733039,81.16859579086304,nan,nan,nan,0
69,0.5592477805912495,0.00019040979526403437,82.35367393493652,nan,nan,nan,0
70,0.5415345132350922,0.00018990727313602368,83.54644083976746,nan,nan,nan,0
71,0.6003783494234085,0.00018939262472948305,84.73198699951172,nan,nan,nan,0
72,0.548111155629158,0.00018886592023855647,85.91878986358643,nan,nan,nan,0
73,0.5355480350553989,0.00018832723150174634,87.10624384880066,nan,nan,nan,0
74,0.5790062695741653,0.00018777663199211553,88.2943811416626,nan,nan,nan,0
75,0.5446449294686317,0.000187214196807266,89.4810049533844,nan,nan,nan,0
76,0.5761703625321388,0.00018664000265909613,90.66998291015625,nan,nan,nan,0
77,0.5653113350272179,0.00018605412786333795,91.8611490726471,nan,nan,nan,0
78,0.554762702435255,0.00018545665232887518,93.04896855354309,nan,nan,nan,0
79,0.5875514522194862,0.00018484765754684456,94.23659920692444,nan,nan,nan,0
80,0.5550297349691391,0.00018422722657952077,95.46943140029907,nan,nan,nan,0
81,0.5712391138076782,0.0001835954440489877,96.65828680992126,nan,nan,nan,0
82,0.5560863800346851,0.0001829523961255963,97.84742259979248,nan,nan,nan,0
83,0.574019119143486,0.00018229817051621194,99.03386735916138,nan,nan,nan,0
84,0.5854809023439884,0.00018163285645225155,100.22099995613098,nan,nan,nan,0
85,0.5979328975081444,0.00018095654467751324,101.4073326587677,nan,nan,nan,0
86,0.5595554076135159,0.00018026932743579968,102.59771680831909,nan,nan,nan,0
87,0.5637003853917122,0.00017957129845833656,103.78528833389282,nan,nan,nan,0
88,0.5431757383048534,0.0001788625529509884,104.97466039657593,nan,nan,nan,0
89,0.5920607894659042,0.00017814318758127326,106.16465067863464,nan,nan,nan,0
90,0.5547253601253033,0.00017741330046517785,107.35731792449951,nan,nan,nan,0
91,0.5570190027356148,0.0001766729911537756,108.54766917228699,nan,nan,nan,0
92,0.5803065672516823,0.00017592236061964825,109.74024724960327,nan,nan,nan,0
93,0.5825126618146896,0.00017516151124311415,110.93026852607727,nan,nan,nan,0
94,0.5524574518203735,0.0001743905467982644,112.12067461013794,nan,nan,nan,0
95,0.5528068915009499,0.00017360957243880873,113.3099639415741,nan,nan,nan,0
96,0.5907037816941738,0.00017281869468373345,114.50119137763977,nan,nan,nan,0
97,0.5689306184649467,0.00017201802140277296,115.69118142127991,nan,nan,nan,0
98,0.6000448763370514,0.00017120766180169723,116.88461017608643,nan,nan,nan,0
99,0.5571722984313965,0.00017038772640741686,118.07506108283997,nan,nan,nan,0
100,0.5693993493914604,0.00016955832705290813,119.26383090019226,nan,nan,nan,0
101,0.5814598649740219,0.0001687195768619598,120.45463943481445,nan,nan,nan,0
102,0.5855134502053261,0.0001678715902337439,121.64466524124146,nan,nan,nan,0
103,0.5459138080477715,0.0001670144828272125,122.8364188671112,nan,nan,nan,0
104,0.5427176542580128,0.00016614837154532274,124.02495098114014,nan,nan,nan,0
105,0.5522385835647583,0.00016527337451909216,125.21445536613464,nan,nan,nan,0
106,0.563313864171505,0.00016438961109148652,126.40812134742737,nan,nan,nan,0
107,0.5491315498948097,0.0001634972018011423,127.64591526985168,nan,nan,nan,0
108,0.5705320090055466,0.00016259626836592617,128.84529638290405,nan,nan,nan,0
109,0.5798683762550354,0.00016168693366633356,130.03145790100098,nan,nan,nan,0
110,0.5597292520105839,0.00016076932172872881,131.2186622619629,nan,nan,nan,0
111,0.5624855048954487,0.00015984355770842865,132.4000425338745,nan,nan,nan,0
112,0.5509398728609085,0.00015890976787263228,133.59911227226257,nan,nan,nan,0
113,0.5537852831184864,0.0001579680795831993,134.78890562057495,nan,nan,nan,0
114,0.575100265443325,0.00015701862127927852,135.97814083099365,nan,nan,nan,0
115,0.5478072203695774,0.0001560615224597899,137.16782927513123,nan,nan,nan,0
116,0.5732681602239609,0.00015509691366576178,138.3573727607727,nan,nan,nan,0
117,0.5749295577406883,0.00015412492646252622,139.54695057868958,nan,nan,nan,0
118,0.5672702006995678,0.0001531456934217743,140.73532557487488,nan,nan,nan,0
119,0.5527122914791107,0.00015215934810347456,141.92456936836243,nan,nan,nan,0
120,0.5342931859195232,0.00015116602503765622,143.11450004577637,nan,nan,nan,0
121,0.5790148414671421,0.00015016585970606045,144.30533051490784,nan,nan,nan,0
122,0.5663359388709068,0.00014915898852366162,145.49570274353027,nan,nan,nan,0
123,0.5607459098100662,0.0001481455488200614,146.6881034374237,nan,nan,nan,0
124,0.5744247585535049,0.0001471256788207579,147.87802934646606,nan,nan,nan,0
125,0.5652358569204807,0.0001460995176282929,149.06839299201965,nan,nan,nan,0
126,0.5530142597854137,0.00014506720520327928,150.25985050201416,nan,nan,nan,0
127,0.5614821091294289,0.00014402888234531146,151.4506914615631,nan,nan,nan,0
128,0.5466003119945526,0.0001429846906737613,152.6400887966156,nan,nan,nan,0
129,0.5403526872396469,0.00014193477260846245,153.8310797214508,nan,nan,nan,0
130,0.5176106542348862,0.00014087927135028518,155.02281141281128,nan,nan,nan,0
131,0.5022040940821171,0.00013981833086160517,156.2131781578064,nan,nan,nan,0
132,0.5348376072943211,0.00013875209584666775,157.40473175048828,nan,nan,nan,0
133,0.5602112635970116,0.0001376807117318516,158.59323716163635,nan,nan,nan,0
134,0.5754233151674271,0.0001366043246458336,159.78215646743774,nan,nan,nan,0
135,0.531163178384304,0.00013552308139965798,160.97433710098267,nan,nan,nan,0
136,0.5362167954444885,0.00013443712946671252,162.16139602661133,nan,nan,nan,0
137,0.5483067370951176,0.00013334661696261412,163.34831643104553,nan,nan,nan,0
138,0.5416574105620384,0.00013225169262500697,164.53521156311035,nan,nan,nan,0
139,0.5378265976905823,0.00013115250579327613,165.7232310771942,nan,nan,nan,0
140,0.5478852838277817,0.00013004920638817836,166.9090974330902,nan,nan,nan,0
141,0.5261651836335659,0.00012894194489139441,168.09561896324158,nan,nan,nan,0
142,0.5437780357897282,0.00012783087232500425,169.2841682434082,nan,nan,nan,0
143,0.5640923827886581,0.00012671614023088888,170.47330141067505,nan,nan,nan,0
144,0.557854600250721,0.0001255979006500612,171.6647720336914,nan,nan,nan,0
145,0.5357465744018555,0.00012447630610192874,172.85382080078125,nan,nan,nan,0
146,0.5373381525278091,0.00012335150956349104,174.04048871994019,nan,nan,nan,0
147,0.559519175440073,0.00012222366444847492,175.2259602546692,nan,nan,nan,0
148,0.5324319750070572,0.00012109292458641005,176.41185665130615,nan,nan,nan,0
149,0.5116421394050121,0.0001199594442016475,177.59644269943237,nan,nan,nan,0
150,0.5330330207943916,0.00011882337789232504,178.78366208076477,nan,nan,nan,0
151,0.5531467348337173,0.00011768488060928084,179.9729709625244,nan,nan,nan,0
152,0.5367261804640293,0.00011654410763491949,181.16285490989685,nan,nan,nan,0
153,0.5064089857041836,0.00011540121456203268,182.35150790214539,nan,nan,nan,0
154,0.5375011004507542,0.00011425635727257742,183.5411787033081,nan,nan,nan,0
155,0.5139524340629578,0.00011310969191641505,184.72863268852234,nan,nan,nan,0
156,0.5335251651704311,0.00011196137489001346,185.91770434379578,nan,nan,nan,0
157,0.526775348931551,0.00011081156281511584,187.1098554134369,nan,nan,nan,0
158,0.5244833156466484,0.00010966041251737873,188.29717254638672,nan,nan,nan,0
159,0.5326930843293667,0.00010850808100498204,189.4815971851349,nan,nan,nan,0
160,0.5187491439282894,0.00010735472544721451,190.66684865951538,nan,nan,nan,0
161,0.532644622027874,0.00010620050315303682,191.8538191318512,nan,nan,nan,0
162,0.5470989532768726,0.00010504557154962598,193.04276084899902,nan,nan,nan,0
163,0.5072938799858093,0.0001038900881609034,194.2294406890869,nan,nan,nan,0
164,0.5022537149488926,0.00010273421058604983,195.4174301624298,nan,nan,nan,0
165,0.5294983461499214,0.00010157809647801001,196.6056854724884,nan,nan,nan,0
166,0.5358296446502209,0.00010042190352199002,197.79436349868774,nan,nan,nan,0
167,0.5087701603770256,9.926578941395019e-05,198.98221683502197,nan,nan,nan,0
168,0.5480409972369671,9.810991183909663e-05,200.17152738571167,nan,nan,nan,0
169,0.5176824927330017,9.695442845037404e-05,201.3596909046173,nan,nan,nan,0
170,0.4882347695529461,9.579949684696321e-05,202.5470335483551,nan,nan,nan,0
171,0.5091084204614162,9.464527455278551e-05,203.7355237007141,nan,nan,nan,0
172,0.5431850887835026,9.349191899501797e-05,204.9228811264038,nan,nan,nan,0
173,0.5353193394839764,9.233958748262128e-05,206.11197710037231,nan,nan,nan,0
174,0.5514725707471371,9.118843718488417e-05,207.30116987228394,nan,nan,nan,0
175,0.5256654061377048,9.003862510998658e-05,208.49011373519897,nan,nan,nan,0
176,0.5507779754698277,8.889030808358497e-05,209.67825722694397,nan,nan,nan,0
177,0.5217435248196125,8.77436427274226e-05,210.86713862419128,nan,nan,nan,0
178,0.5165699981153011,8.659878543796735e-05,212.0539629459381,nan,nan,nan,0
179,0.5439698360860348,8.545589236508054e-05,213.240229845047,nan,nan,nan,0
180,0.47958698496222496,8.431511939071918e-05,214.42803621292114,nan,nan,nan,0
181,0.5309764258563519,8.317662210767496e-05,215.6170299053192,nan,nan,nan,0
182,0.5351449809968472,8.204055579835247e-05,216.805504322052,nan,nan,nan,0
183,0.5213812068104744,8.090707541358997e-05,217.9956464767456,nan,nan,nan,0
184,0.5144130736589432,7.977633555152507e-05,219.18322706222534,nan,nan,nan,0
185,0.5100079216063023,7.864849043650901e-05,220.37214255332947,nan,nan,nan,0
186,0.5266698598861694,7.752369389807131e-05,221.5607888698578,nan,nan,nan,0
187,0.490670345723629,7.64020993499388e-05,222.74782156944275,nan,nan,nan,0
188,0.5544044449925423,7.528385976911113e-05,223.9357044696808,nan,nan,nan,0
189,0.5428288318216801,7.416912767499578e-05,225.12482237815857,nan,nan,nan,0
190,0.5157344676554203,7.305805510860559e-05,226.31277012825012,nan,nan,nan,0
191,0.5125380158424377,7.195079361182163e-05,227.5023422241211,nan,nan,nan,0
192,0.5550770238041878,7.084749420672387e-05,228.6900475025177,nan,nan,nan,0
193,0.5196295157074928,6.9748307374993e-05,229.87774848937988,nan,nan,nan,0
194,0.5360718034207821,6.865338303738592e-05,231.06793975830078,nan,nan,nan,0
195,0.5083618611097336,6.756287053328747e-05,232.25580310821533,nan,nan,nan,0
196,0.5340820588171482,6.647691860034201e-05,233.4454960823059,nan,nan,nan,0
197,0.4873477928340435,6.539567535416641e-05,234.63508486747742,nan,nan,nan,0
198,0.5286584086716175,6.431928826814843e-05,235.82222175598145,nan,nan,nan,0
199,0.5304343067109585,6.324790415333227e-05,237.01034212112427,nan,nan,nan,0
200,0.5653670988976955,6.218166913839485e-05,263.26353335380554,0.5400684885289324,0.4985889154650479,8.319393347362194,1
201,0.4865175075829029,6.112072864971482e-05,264.4475955963135,0.5400684885289324,0.4985889154650479,8.319393347362194,0
202,0.5068031586706638,6.0065227391537594e-05,265.72233843803406,0.5400684885289324,0.4985889154650479,8.319393347362194,0
203,0.4810692109167576,5.901530932623873e-05,266.9153380393982,0.5400684885289324,0.4985889154650479,8.319393347362194,0
204,0.47622114419937134,5.797111765468859e-05,268.10275435447693,0.5400684885289324,0.4985889154650479,8.319393347362194,0
205,0.523340854793787,5.693279479672074e-05,269.3253564834595,0.5400684885289324,0.4985889154650479,8.319393347362194,0
206,0.5132814981043339,5.590048237170711e-05,270.5169095993042,0.5400684885289324,0.4985889154650479,8.319393347362194,0
207,0.5224466621875763,5.4874321179242114e-05,271.7024667263031,0.5400684885289324,0.4985889154650479,8.319393347362194,0
208,0.5328995585441589,5.3854451179938634e-05,272.92382192611694,0.5400684885289324,0.4985889154650479,8.319393347362194,0
209,0.5255455262959003,5.284101147633839e-05,274.11091804504395,0.5400684885289324,0.4985889154650479,8.319393347362194,0
210,0.47047293558716774,5.1834140293939564e-05,275.29833030700684,0.5400684885289324,0.4985889154650479,8.319393347362194,0
211,0.5152871534228325,5.083397496234378e-05,276.514333486557,0.5400684885289324,0.4985889154650479,8.319393347362194,0
212,0.5317451767623425,4.984065189652547e-05,277.7026903629303,0.5400684885289324,0.4985889154650479,8.319393347362194,0
213,0.5237216427922249,4.88543065782257e-05,278.90284276008606,0.5400684885289324,0.4985889154650479,8.319393347362194,0
214,0.5320857241749763,4.787507353747383e-05,280.11046838760376,0.5400684885289324,0.4985889154650479,8.319393347362194,0
215,0.5410172641277313,4.690308633423824e-05,281.2983648777008,0.5400684885289324,0.4985889154650479,8.319393347362194,0
216,0.5089832730591297,4.5938477540210113e-05,282.4928867816925,0.5400684885289324,0.4985889154650479,8.319393347362194,0
217,0.5315986052155495,4.498137872072146e-05,283.70984530448914,0.5400684885289324,0.4985889154650479,8.319393347362194,0
218,0.48966414108872414,4.403192041680072e-05,284.89949798583984,0.5400684885289324,0.4985889154650479,8.319393347362194,0
219,0.5266785956919193,4.3090232127367725e-05,286.10544538497925,0.5400684885289324,0.4985889154650479,8.319393347362194,0
220,0.5042032338678837,4.215644229157136e-05,287.31960439682007,0.5400684885289324,0.4985889154650479,8.319393347362194,0
221,0.5267461873590946,4.12306782712712e-05,288.50968384742737,0.5400684885289324,0.4985889154650479,8.319393347362194,0
222,0.49639106541872025,4.031306633366644e-05,289.7204821109772,0.5400684885289324,0.4985889154650479,8.319393347362194,0
223,0.5294922180473804,3.940373163407388e-05,290.9306375980377,0.5400684885289324,0.4985889154650479,8.319393347362194,0
224,0.5110136978328228,3.850279819885772e-05,292.11907267570496,0.5400684885289324,0.4985889154650479,8.319393347362194,0
225,0.559147946536541,3.7610388908513494e-05,293.33185362815857,0.5400684885289324,0.4985889154650479,8.319393347362194,0
226,0.5000450760126114,3.672662548090783e-05,294.52551317214966,0.5400684885289324,0.4985889154650479,8.319393347362194,0
227,0.5203268378973007,3.585162845467728e-05,295.7155501842499,0.5400684885289324,0.4985889154650479,8.319393347362194,0
228,0.5433109141886234,3.498551717278751e-05,296.9489104747772,0.5400684885289324,0.4985889154650479,8.319393347362194,0
229,0.51737305149436,3.41284097662561e-05,298.1349000930786,0.5400684885289324,0.4985889154650479,8.319393347362194,0
230,0.548023022711277,3.328042313804018e-05,299.3237736225128,0.5400684885289324,0.4985889154650479,8.319393347362194,0
231,0.4832227863371372,3.244167294709189e-05,300.55521965026855,0.5400684885289324,0.4985889154650479,8.319393347362194,0
232,0.5017003379762173,3.161227359258318e-05,301.74417448043823,0.5400684885289324,0.4985889154650479,8.319393347362194,0
233,0.4938162714242935,3.07923381983028e-05,302.93439626693726,0.5400684885289324,0.4985889154650479,8.319393347362194,0
234,0.49683117493987083,2.998197859722706e-05,304.1540505886078,0.5400684885289324,0.4985889154650479,8.319393347362194,0
235,0.5092385709285736,2.9181305316266566e-05,305.3466148376465,0.5400684885289324,0.4985889154650479,8.319393347362194,0
236,0.5150536671280861,2.8390427561191273e-05,306.53600239753723,0.5400684885289324,0.4985889154650479,8.319393347362194,0
237,0.5190255455672741,2.7609453201735637e-05,307.7380030155182,0.5400684885289324,0.4985889154650479,8.319393347362194,0
238,0.5135639011859894,2.6838488756885868e-05,308.9391338825226,0.5400684885289324,0.4985889154650479,8.319393347362194,0
239,0.4883272536098957,2.6077639380351755e-05,310.1374547481537,0.5400684885289324,0.4985889154650479,8.319393347362194,0
240,0.5301865339279175,2.532700884622441e-05,311.3421003818512,0.5400684885289324,0.4985889154650479,8.319393347362194,0
241,0.5021328292787075,2.458669953482214e-05,312.5864188671112,0.5400684885289324,0.4985889154650479,8.319393347362194,0
242,0.5052959844470024,2.3856812418726795e-05,313.7789719104767,0.5400684885289324,0.4985889154650479,8.319393347362194,0
243,0.5036288015544415,2.3137447049011622e-05,315.02358770370483,0.5400684885289324,0.4985889154650479,8.319393347362194,0
244,0.549876656383276,2.242870154166346e-05,316.2186872959137,0.5400684885289324,0.4985889154650479,8.319393347362194,0
245,0.49723728001117706,2.1730672564200323e-05,317.40738344192505,0.5400684885289324,0.4985889154650479,8.319393347362194,0
246,0.5140592381358147,2.1043455322486788e-05,318.5965893268585,0.5400684885289324,0.4985889154650479,8.319393347362194,0
247,0.5078791379928589,2.0367143547748493e-05,319.80989170074463,0.5400684885289324,0.4985889154650479,8.319393347362194,0
248,0.500959612429142,1.970182948378807e-05,320.99792647361755,0.5400684885289324,0.4985889154650479,8.319393347362194,0
249,0.5305140167474747,1.9047603874403704e-05,322.1859452724457,0.5400684885289324,0.4985889154650479,8.319393347362194,0
250,0.5267736949026585,1.8404555951012323e-05,323.3750534057617,0.5400684885289324,0.4985889154650479,8.319393347362194,0
251,0.5166595950722694,1.777277342047925e-05,324.56393814086914,0.5400684885289324,0.4985889154650479,8.319393347362194,0
252,0.5148250795900822,1.7152342453155468e-05,325.7512638568878,0.5400684885289324,0.4985889154650479,8.319393347362194,0
253,0.5380683988332748,1.6543347671124814e-05,326.93907380104065,0.5400684885289324,0.4985889154650479,8.319393347362194,0
254,0.5188064426183701,1.5945872136662067e-05,328.12807297706604,0.5400684885289324,0.4985889154650479,8.319393347362194,0
255,0.5414236783981323,1.5359997340903867e-05,329.31527304649353,0.5400684885289324,0.4985889154650479,8.319393347362194,0
256,0.5184111632406712,1.4785803192734038e-05,330.5054235458374,0.5400684885289324,0.4985889154650479,8.319393347362194,0
257,0.5006990283727646,1.4223368007884473e-05,331.69415163993835,0.5400684885289324,0.4985889154650479,8.319393347362194,0
258,0.5339382104575634,1.367276849825365e-05,332.88352727890015,0.5400684885289324,0.4985889154650479,8.319393347362194,0
259,0.5042775124311447,1.3134079761443547e-05,334.067724943161,0.5400684885289324,0.4985889154650479,8.319393347362194,0
260,0.5187046565115452,1.2607375270516955e-05,335.2571485042572,0.5400684885289324,0.4985889154650479,8.319393347362194,0
261,0.4920949824154377,1.2092726863976372e-05,336.44360184669495,0.5400684885289324,0.4985889154650479,8.319393347362194,0
262,0.5131821632385254,1.1590204735965632e-05,337.63076996803284,0.5400684885289324,0.4985889154650479,8.319393347362194,0
263,0.5410479865968227,1.1099877426696122e-05,338.81546354293823,0.5400684885289324,0.4985889154650479,8.319393347362194,0
264,0.5410435050725937,1.062181181309829e-05,340.0011513233185,0.5400684885289324,0.4985889154650479,8.319393347362194,0
265,0.5280033648014069,1.0156073099700223e-05,341.1804506778717,0.5400684885289324,0.4985889154650479,8.319393347362194,0
266,0.5150544345378876,9.70272480973414e-06,342.3728058338165,0.5400684885289324,0.4985889154650479,8.319393347362194,0
267,0.504396453499794,9.261828776472433e-06,343.5586140155792,0.5400684885289324,0.4985889154650479,8.319393347362194,0
268,0.5132615156471729,8.833445134793983e-06,344.7422626018524,0.5400684885289324,0.4985889154650479,8.319393347362194,0
269,0.4873373955488205,8.417632312982245e-06,345.92808413505554,0.5400684885289324,0.4985889154650479,8.319393347362194,0
270,0.5085529461503029,8.0144470247561e-06,347.11216711997986,0.5400684885289324,0.4985889154650479,8.319393347362194,0
271,0.5172835886478424,7.623944261534465e-06,348.2972159385681,0.5400684885289324,0.4985889154650479,8.319393347362194,0
272,0.5049940682947636,7.246177284935962e-06,349.4846291542053,0.5400684885289324,0.4985889154650479,8.319393347362194,0
273,0.5193915143609047,6.881197619514381e-06,350.67070484161377,0.5400684885289324,0.4985889154650479,8.319393347362194,0
274,0.44993749633431435,6.529055045731187e-06,351.8551826477051,0.5400684885289324,0.4985889154650479,8.319393347362194,0
275,0.5354889556765556,6.189797593165692e-06,353.0413267612457,0.5400684885289324,0.4985889154650479,8.319393347362194,0
276,0.48762115463614464,5.863471533964384e-06,354.2282090187073,0.5400684885289324,0.4985889154650479,8.319393347362194,0
277,0.5010307803750038,5.5501213765296294e-06,355.4151756763458,0.5400684885289324,0.4985889154650479,8.319393347362194,0
278,0.542118214070797,5.249789859449058e-06,356.6008059978485,0.5400684885289324,0.4985889154650479,8.319393347362194,0
279,0.5176052302122116,4.9625179456664156e-06,357.7842366695404,0.5400684885289324,0.4985889154650479,8.319393347362194,0
280,0.5043105855584145,4.688344816894515e-06,358.971155166626,0.5400684885289324,0.4985889154650479,8.319393347362194,0
281,0.5161007679998875,4.427307868271058e-06,360.1574716567993,0.5400684885289324,0.4985889154650479,8.319393347362194,0
282,0.5460695065557957,4.1794427032583406e-06,361.3454096317291,0.5400684885289324,0.4985889154650479,8.319393347362194,0
283,0.502194706350565,3.9447831287871415e-06,362.53624653816223,0.5400684885289324,0.4985889154650479,8.319393347362194,0
284,0.4865318201482296,3.7233611506457496e-06,363.7223689556122,0.5400684885289324,0.4985889154650479,8.319393347362194,0
285,0.5545161925256252,3.515206969114544e-06,364.9085147380829,0.5400684885289324,0.4985889154650479,8.319393347362194,0
286,0.5155236534774303,3.320348974847011e-06,366.09359216690063,0.5400684885289324,0.4985889154650479,8.319393347362194,0
287,0.48490965366363525,3.1388137449974167e-06,367.2797529697418,0.5400684885289324,0.4985889154650479,8.319393347362194,0
288,0.5262695252895355,2.9706260395958564e-06,368.4664511680603,0.5400684885289324,0.4985889154650479,8.319393347362194,0
289,0.5116646885871887,2.8158087981712202e-06,369.65426111221313,0.5400684885289324,0.4985889154650479,8.319393347362194,0
290,0.4647415578365326,2.674383136622425e-06,370.84104800224304,0.5400684885289324,0.4985889154650479,8.319393347362194,0
291,0.5418263785541058,2.5463683443382993e-06,372.0290160179138,0.5400684885289324,0.4985889154650479,8.319393347362194,0
292,0.4893820695579052,2.4317818815667383e-06,373.2206175327301,0.5400684885289324,0.4985889154650479,8.319393347362194,0
293,0.5157858468592167,2.3306393770331954e-06,374.4058139324188,0.5400684885289324,0.4985889154650479,8.319393347362194,0
294,0.49102476239204407,2.2429546258090706e-06,375.6006088256836,0.5400684885289324,0.4985889154650479,8.319393347362194,0
295,0.4915946274995804,2.1687395874301778e-06,376.7835500240326,0.5400684885289324,0.4985889154650479,8.319393347362194,0
296,0.47748393937945366,2.1080043842655205e-06,377.9723575115204,0.5400684885289324,0.4985889154650479,8.319393347362194,0
297,0.5092049576342106,2.0607573001367174e-06,379.1508529186249,0.5400684885289324,0.4985889154650479,8.319393347362194,0
298,0.5077648684382439,2.027004779188095e-06,380.3457336425781,0.5400684885289324,0.4985889154650479,8.319393347362194,0
299,0.5485205687582493,2.006751425007833e-06,381.5330662727356,0.5400684885289324,0.4985889154650479,8.319393347362194,0
300,0.5398832932114601,2e-06,382.721072435379,0.5400684885289324,0.4985889154650479,8.319393347362194,0
